"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","110","120","130","140","150","160","170","180","190","200","210","220","230","240","250","260","270","280","290","300"
"140",0,0,0,0,0,0,0,0,0,0,0.0305732484076433,0,0.0105095541401274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318471337579618,0.000636942675159236,0,0,0.0191082802547771,0.0105095541401274,0,0.0321656050955414,0,0.706369426751592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182165605095541,0,0.00477707006369427
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805218864129572,0.000688085534324882,0.000105859312973059,0,0.0121208913354152,0,0.0138675699994707,0,0,0.166040332398243,0.000105859312973059,0.001799608320542,0,0.0000529296564865294,0,0
"160",0,0,0,0,0,0,0,0,0,0,0,0,0.00201248562510268,0.00131427632659767,0,0,0,0,0,0,0,0,0,0,0.00164284540824708,0.00114999178577296,0,0.000862493839329719,0,0.000780351568917365,0.0014374897322162,0.00324461968128799,0.00217677016592739,0,0.000123213405618531,0,0.0149088220798423,0,0.814317397732873,0.00907672088056514,0,0,0,0.000123213405618531,0,0.0493675045178249,0,0,0,0,0.0956546738951865,0.00180712994907179,0
"170",0,0,0,0,0,0,0,0,0,0,0,0.00237625210206917,0,0.00168165533377203,0.00018278862323609,0.00369233018936901,0.000511808145061051,0.000036557724647218,0.00149886671053594,0.000511808145061051,0.00296117569642465,0.00307084887036631,0.00193755940630255,0.000511808145061051,0,0,0,0,0,0,0,0,0,0,0.0331944139796739,0,0.000036557724647218,0.000987058565474885,0.000036557724647218,0.772355048621774,0,0,0,0.000255904072530526,0,0.000036557724647218,0.000146230898588872,0.00255904072530526,0,0,0,0.166264531695547,0.00515463917525773
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725067563113836,0,0,0,0,0,0,0,0,0,0,0,0,0.000131830466020697,0,0,0,0.0235976534177048,0.785643662250346,0,0,0,0.000461406631072441,0,0,0.0670357919715246,0,0.115549403467141,0,0.00685518423307626,0
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285795941697628,0.0000476326569496046,0,0,0,0.000381061255596837,0.00109555110984091,0.00142897970848814,0.0000952653138992093,0.000666857197294465,0,0.0000476326569496046,0,0.000428693912546442,0.025054777555492,0,0.0000952653138992093,0.770553491473754,0,0.0000476326569496046,0.000523959226445651,0.00252453081832905,0.000190530627798419,0.000190530627798419,0.194150709726589,0,0.00214346956273221,0.0000476326569496046,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285527818567466,0,0.000897373144069179,0,0.011543481807799,0,0,0,0.00607766356665035,0.951908957415565,0,0.00310001631587535,0,0.0153777125142764,0,0.00823951705008974,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467799781693435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132543271479807,0.0209730235459223,0,0,0,0.901995945735225,0.000389833151411196,0.000779666302822392,0.0201933572431,0,0,0,0.0057695306408857,0.036176516450959,0
"220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777640547092997,0,0,0,0,0,0,0,0,0,0,0,0,0.0198069621700746,0,0.0719546223868991,0,0,0,0,0.00141805040940488,0.00032020493115594,0.000228717807968528,0.0114358903984264,0.867206440693472,0,0,0.0125794794382691,0.00260738301084122,0.0111156854672705,0,0.000548922739124468,0
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394434096636354,0,0,0,0,0,0,0,0,0,0,0.00186260545633834,0.00219130053686863,0,0,0,0,0,0,0,0,0,0,0.000109565026843432,0,0.05204338775063,0.00251999561739893,0,0,0,0,0,0.897447134874548,0,0,0,0,0.00186260545633834,0.0380190643146708,0
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210581732034746,0,0.0574888128454857,0.000263227165043432,0,0,0.000947617794156357,0,0.00626480652803369,0,0,0.903185048697026,0.000631745196104238,0.0184259015530403,0,0.0125822584890761,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164744645799012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000658978583196046,0,0.00274574409665019,0.0443712246018671,0,0,0,0,0,0.000549148819330038,0.908182317408018,0.000329489291598023,0.00274574409665019,0,0.0387699066447007,0
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101798439090601,0.0000678656260604004,0,0,0,0.000441126569392603,0.000305395317271802,0.000407193756362402,0.000135731252120801,0.0000339328130302002,0,0,0,0,0.00111978282999661,0,0.0000678656260604004,0.0562606040040719,0.0000339328130302002,0,0.000508992195453003,0.00834747200542925,0.000135731252120801,0.00285035629453682,0.919477434679335,0,0.00960298608754666,0.000101798439090601,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551745881611098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000788208402301568,0,0.0000788208402301568,0,0,0,0.000788208402301569,0.0530464254748956,0,0,0,0.00102467092299204,0,0,0.000472925041380941,0,0.916844013557184,0,0.027114369039174,0
"280",0,0,0,0,0,0,0,0,0,0,0.00740837582254761,0,0.00344271582341918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958730988800279,0.000130736043927311,0.0011766243953458,0.000479365494400139,0.00701616769076568,0.00644964483374733,0,0.000261472087854622,0,0.0084542641739661,0,0.0457140366932497,0.0000435786813091036,0,0,0,0,0,0,0,0,0,0,0.912058221118229,0.000566522857018347,0.00583954329541988
"290",0,0,0,0,0,0,0,0,0,0,0,0.00155205348615091,0,0.000382043935052531,0,0.00384431709646609,0.000167144221585482,0.000286532951289398,0.000238777459407832,0.000859598853868195,0.00202960840496657,0.00260267430754537,0.000501432664756447,0.0000955109837631328,0,0,0,0,0,0,0,0,0,0,0.00150429799426934,0,0,0,0,0.0466809933142311,0,0,0,0,0.0000238777459407832,0,0,0,0,0,0,0.919675262655205,0.0195558739255014
"300",0.00166228544920365,0.000695840420596876,0.00514148755218803,0.000773156022885418,0.00514148755218803,0.00127570743776094,0.00181691665378073,0.00529611875676511,0.00595330137621772,0.00085047162517396,0.00112107623318386,0.000347920210298438,0,0.000115973403432813,0.0039817535178599,0.00146899644348229,0,0,0,0,0.00336322869955157,0.00085047162517396,0,0,0,0,0.000734498221741147,0.000231946806865625,0.000889129426318231,0,0,0.00135302304004948,0,0,0.0541209216019793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902814287923303
